Date,Hour,Avg. Session Duration,Avg. Time on Page,Avg. Time on Screen,Bounce Rate,Bounces,Exits,Hits,New Users,Number of Sessions per User,Pages / Session,Pageviews,Results Pageviews / Search,Screen Views,Screens / Session,Session Duration,Sessions,Total Unique Searches,Unique Pageviews,Unique Screen Views,Users
20200612,3,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200612,4,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200612,12,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200612,15,0:00:00,0:00:00,0:00:00,100.00%,4,4,4,4,1,1,4,0,0,0,0:00:00,4,0,4,0,4
20200612,21,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200613,2,0:08:04,0:04:02,0:00:00,0.00%,0,0,2,1,1,2,2,0,0,0,0:08:04,1,0,2,0,1
20200613,19,0:07:09,0:03:18,0:00:00,16.67%,1,6,21,4,1,3.17,19,0,0,0,0:42:56,6,0,16,0,6
20200613,15,0:02:47,0:03:42,0:00:00,50.00%,2,4,7,4,1,1.75,7,0,0,0,0:11:07,4,0,7,0,4
20200613,7,0:02:27,0:01:08,0:00:00,27.27%,3,11,39,8,1.22,3.18,35,0,0,0,0:27:01,11,0,24,0,9
20200613,13,0:01:48,0:00:30,0:00:00,20.00%,1,5,25,4,1,4.6,23,0,0,0,0:09:01,5,0,14,0,5
20200613,10,0:01:00,0:00:30,0:00:00,40.00%,2,5,15,4,1.25,3,15,0,0,0,0:04:59,5,0,11,0,4
20200613,18,0:00:49,0:00:49,0:00:00,50.00%,1,2,4,1,1,2,4,0,0,0,0:01:38,2,0,3,0,2
20200613,20,0:00:44,0:00:11,0:00:00,0.00%,0,1,6,1,1,5,5,0,0,0,0:00:44,1,0,3,0,1
20200613,12,0:00:36,0:00:25,0:00:00,40.00%,2,5,13,4,1,2.4,12,0,0,0,0:02:58,5,0,10,0,5
20200613,8,0:00:33,0:00:11,0:00:00,20.00%,1,5,23,3,1.25,4,20,0,0,0,0:02:47,5,0,16,0,4
20200613,16,0:00:25,0:00:07,0:00:00,0.00%,0,5,26,4,1.25,4.6,23,0,0,0,0:02:03,5,0,17,0,4
20200613,6,0:00:23,0:00:06,0:00:00,0.00%,0,1,6,1,1,5,5,0,0,0,0:00:23,1,0,3,0,1
20200613,9,0:00:12,0:00:17,0:00:00,50.00%,4,8,15,7,1,1.75,14,0,0,0,0:01:39,8,0,14,0,8
20200613,3,0:00:00,0:00:00,0:00:00,0.00%,0,1,1,0,0,0,1,0,0,0,0:00:00,0,0,0,0,1
20200613,11,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200613,14,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200613,22,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200614,12,0:09:47,0:00:53,0:00:00,0.00%,0,1,15,1,1,12,12,0,0,0,0:09:47,1,0,8,0,1
20200614,22,0:07:19,0:01:28,0:00:00,33.33%,1,3,21,1,1.5,6,18,0,0,0,0:21:58,3,0,14,0,2
20200614,6,0:03:44,0:01:04,0:00:00,50.00%,1,2,10,2,1,4.5,9,0,0,0,0:07:28,2,0,6,0,2
20200614,10,0:02:25,0:00:28,0:00:00,0.00%,0,2,7,2,0.67,3,6,0,0,0,0:04:49,2,0,4,0,3
20200614,7,0:02:11,0:00:53,0:00:00,0.00%,0,2,8,2,1,3.5,7,0,0,0,0:04:22,2,0,5,0,2
20200614,9,0:01:48,0:01:39,0:00:00,50.00%,1,1,3,0,1,1.5,3,0,0,0,0:03:36,2,0,3,0,2
20200614,15,0:00:48,0:00:26,0:00:00,0.00%,0,6,19,5,1.2,2.83,17,0,0,0,0:04:49,6,0,15,0,5
20200614,18,0:00:38,0:00:17,0:00:00,0.00%,0,5,19,5,1,3.2,16,0,0,0,0:03:10,5,0,14,0,5
20200614,17,0:00:36,0:00:23,0:00:00,20.00%,1,5,14,3,1.67,2.6,13,0,0,0,0:03:02,5,0,9,0,3
20200614,19,0:00:32,0:00:05,0:00:00,60.00%,3,5,37,5,1,7.2,36,0,0,0,0:02:41,5,0,30,0,5
20200614,13,0:00:26,0:00:13,0:00:00,0.00%,0,1,4,1,1,3,3,0,0,0,0:00:26,1,0,3,0,1
20200614,11,0:00:22,0:00:22,0:00:00,0.00%,0,2,12,1,0.5,12,12,0,0,0,0:00:22,1,0,5,0,2
20200614,8,0:00:17,0:00:06,0:00:00,50.00%,1,2,9,2,1,4,8,0,0,0,0:00:33,2,0,6,0,2
20200614,16,0:00:15,0:00:10,0:00:00,50.00%,2,4,11,4,1,2.5,10,0,0,0,0:00:58,4,0,7,0,4
20200614,4,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200614,20,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200614,21,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200615,22,0:07:19,0:01:49,0:00:00,0.00%,0,0,4,1,1,4,4,0,0,0,0:07:19,1,0,3,0,1
20200615,11,0:06:42,0:02:52,0:00:00,0.00%,0,3,10,0,3,3.33,10,0,0,0,0:20:06,3,0,8,0,1
20200615,23,0:03:45,0:00:21,0:00:00,0.00%,0,2,14,1,0.5,13,13,0,0,0,0:03:45,1,0,8,0,2
20200615,14,0:01:55,0:00:27,0:00:00,16.67%,1,6,38,5,1,5.33,32,0,0,0,0:11:32,6,0,28,0,6
20200615,20,0:01:37,0:00:20,0:00:00,0.00%,0,5,30,5,1,5.8,29,0,0,0,0:08:03,5,0,17,0,5
20200615,17,0:01:10,0:00:35,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:01:10,1,0,2,0,1
20200615,15,0:00:49,0:00:12,0:00:00,0.00%,0,1,5,1,1,5,5,0,0,0,0:00:49,1,0,5,0,1
20200615,9,0:00:42,0:00:42,0:00:00,33.33%,1,3,7,2,1,2,6,0,0,0,0:02:06,3,0,5,0,3
20200615,3,0:00:27,0:00:27,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:27,1,0,2,0,1
20200615,12,0:00:24,0:00:16,0:00:00,0.00%,0,2,5,1,1,2.5,5,0,0,0,0:00:47,2,0,5,0,2
20200615,8,0:00:22,0:00:10,0:00:00,25.00%,1,4,14,3,1,3.25,13,0,0,0,0:01:26,4,0,10,0,4
20200615,18,0:00:20,0:00:10,0:00:00,0.00%,0,1,4,1,1,3,3,0,0,0,0:00:20,1,0,3,0,1
20200615,5,0:00:18,0:00:18,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:18,1,0,2,0,1
20200615,13,0:00:17,0:00:17,0:00:00,50.00%,1,2,4,2,1,2,4,0,0,0,0:00:33,2,0,3,0,2
20200615,10,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200615,16,0:00:00,0:00:00,0:00:00,100.00%,3,3,3,1,1.5,1,3,0,0,0,0:00:00,3,0,3,0,2
20200615,21,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200616,20,0:10:07,0:00:39,0:00:00,0.00%,0,3,41,1,1,18.5,37,0,0,0,0:20:14,2,0,23,0,2
20200616,10,0:06:50,0:00:30,0:00:00,50.00%,1,1,33,2,1,14,28,0,0,0,0:13:39,2,0,20,0,2
20200616,22,0:02:57,0:00:13,0:00:00,0.00%,0,1,16,1,1,15,15,0,0,0,0:02:57,1,0,11,0,1
20200616,19,0:02:06,0:00:22,0:00:00,20.00%,1,4,34,5,1,5.4,27,0,0,0,0:10:30,5,0,14,0,5
20200616,11,0:01:40,0:00:40,0:00:00,0.00%,0,3,10,2,0.67,4,8,0,0,0,0:03:19,2,0,7,0,3
20200616,17,0:01:28,0:00:39,0:00:00,28.57%,2,7,25,5,1.17,3.29,23,0,0,0,0:10:15,7,0,19,0,6
20200616,14,0:00:53,0:00:35,0:00:00,0.00%,0,2,5,2,1,2.5,5,0,0,0,0:01:45,2,0,4,0,2
20200616,16,0:00:52,0:00:15,0:00:00,0.00%,0,2,9,2,1,4.5,9,0,0,0,0:01:44,2,0,7,0,2
20200616,15,0:00:33,0:00:07,0:00:00,33.33%,1,3,18,3,1,5.67,17,0,0,0,0:01:39,3,0,11,0,3
20200616,6,0:00:32,0:00:17,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:00:32,1,0,2,0,1
20200616,8,0:00:19,0:00:12,0:00:00,33.33%,1,3,9,3,1,2.67,8,0,0,0,0:00:58,3,0,7,0,3
20200616,21,0:00:18,0:00:12,0:00:00,0.00%,0,2,5,2,1,2.5,5,0,0,0,0:00:35,2,0,4,0,2
20200616,13,0:00:13,0:00:38,0:00:00,66.67%,2,3,4,2,1,1.33,4,0,0,0,0:00:38,3,0,4,0,3
20200616,12,0:00:08,0:00:12,0:00:00,66.67%,2,3,6,3,1,1.67,5,0,0,0,0:00:24,3,0,3,0,3
20200616,9,0:00:04,0:00:06,0:00:00,50.00%,2,4,8,2,1.33,1.75,7,0,0,0,0:00:16,4,0,7,0,3
20200617,10,0:14:50,0:00:35,0:00:00,25.00%,1,3,17,3,1,4,16,0,0,0,0:59:19,4,0,10,0,4
20200617,14,0:11:41,0:01:28,0:00:00,0.00%,0,1,12,1,1,9,9,0,0,0,0:11:41,1,0,9,0,1
20200617,13,0:11:29,0:02:39,0:00:00,33.33%,1,3,17,2,1,5.33,16,0,0,0,0:34:28,3,0,9,0,3
20200617,17,0:07:54,0:02:22,0:00:00,0.00%,0,2,15,3,1,4,12,0,0,0,0:23:42,3,0,9,0,3
20200617,5,0:04:00,0:00:48,0:00:00,0.00%,0,1,9,0,1,6,6,0,0,0,0:04:00,1,0,6,0,1
20200617,11,0:01:18,0:04:31,0:00:00,50.00%,1,3,19,2,0.67,7.5,15,0,0,0,0:02:36,2,0,14,0,3
20200617,16,0:00:56,0:00:23,0:00:00,37.50%,3,8,29,6,1.14,3.38,27,0,0,0,0:07:24,8,0,20,0,7
20200617,15,0:00:46,0:00:23,0:00:00,33.33%,1,3,9,2,1,3,9,0,0,0,0:02:17,3,0,6,0,3
20200617,18,0:00:38,0:00:15,0:00:00,0.00%,0,3,9,2,0.67,4,8,0,0,0,0:01:15,2,0,6,0,3
20200617,9,0:00:26,0:00:18,0:00:00,33.33%,3,9,25,7,1.12,2.44,22,0,0,0,0:03:57,9,0,21,0,8
20200617,20,0:00:25,0:00:19,0:00:00,33.33%,1,3,7,3,1,2.33,7,0,0,0,0:01:14,3,0,7,0,3
20200617,8,0:00:23,0:00:08,0:00:00,0.00%,0,2,10,1,2,4,8,0,0,0,0:00:45,2,0,5,0,1
20200617,6,0:00:15,0:00:00,0:00:00,0.00%,0,1,2,1,1,1,1,0,0,0,0:00:15,1,0,1,0,1
20200617,12,0:00:07,0:00:07,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:07,1,0,2,0,1
20200617,21,0:00:03,0:00:11,0:00:00,75.00%,3,4,5,3,1,1.25,5,0,0,0,0:00:11,4,0,5,0,4
20200617,19,0:00:02,0:00:07,0:00:00,75.00%,3,4,5,2,1,1.25,5,0,0,0,0:00:07,4,0,5,0,4
20200617,7,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200618,9,0:02:56,0:00:59,0:00:00,0.00%,0,3,12,1,1,5,10,0,0,0,0:05:51,2,0,10,0,2
20200618,17,0:02:33,0:00:29,0:00:00,0.00%,0,4,29,4,1,6.25,25,0,0,0,0:10:12,4,0,20,0,4
20200618,14,0:02:31,0:00:58,0:00:00,20.00%,1,5,20,4,1,3.6,18,0,0,0,0:12:34,5,0,13,0,5
20200618,22,0:02:13,0:00:33,0:00:00,0.00%,0,1,5,1,1,5,5,0,0,0,0:02:13,1,0,2,0,1
20200618,12,0:01:58,0:00:31,0:00:00,20.00%,1,5,24,4,1,4.8,24,0,0,0,0:09:48,5,0,15,0,5
20200618,8,0:01:22,0:00:29,0:00:00,0.00%,0,4,17,4,1,3.2,16,0,0,0,0:06:49,5,0,13,0,5
20200618,21,0:00:59,0:00:27,0:00:00,40.00%,2,5,17,5,1,3.2,16,0,0,0,0:04:56,5,0,16,0,5
20200618,15,0:00:45,0:00:23,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:00:45,1,0,2,0,1
20200618,13,0:00:41,0:00:13,0:00:00,33.33%,1,3,14,2,1,4.33,13,0,0,0,0:02:04,3,0,8,0,3
20200618,10,0:00:17,0:00:10,0:00:00,66.67%,2,3,9,3,1,2.67,8,0,0,0,0:00:52,3,0,6,0,3
20200618,11,0:00:17,0:00:13,0:00:00,33.33%,1,3,8,2,1,2.33,7,0,0,0,0:00:50,3,0,7,0,3
20200618,6,0:00:03,0:00:06,0:00:00,50.00%,1,2,3,1,1,1.5,3,0,0,0,0:00:06,2,0,3,0,2
20200618,18,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200618,20,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200619,12,0:07:05,0:01:01,0:00:00,33.33%,1,3,26,2,1,8,24,0,0,0,0:21:14,3,0,19,0,3
20200619,8,0:06:29,0:00:38,0:00:00,33.33%,1,2,5,0,1,1.67,5,0,0,0,0:19:28,3,0,5,0,3
20200619,0,0:01:44,0:00:52,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:01:44,1,0,2,0,1
20200619,18,0:01:22,0:00:51,0:00:00,40.00%,2,5,13,3,1.25,2.6,13,0,0,0,0:06:49,5,0,12,0,4
20200619,20,0:01:18,0:00:18,0:00:00,0.00%,0,5,29,3,1.25,5.4,27,0,0,0,0:06:28,5,0,20,0,4
20200619,2,0:01:11,0:00:09,0:00:00,0.00%,0,0,3,1,1,2,2,0,0,0,0:01:11,1,0,2,0,1
20200619,16,0:01:07,0:00:22,0:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,0:01:07,1,0,4,0,1
20200619,23,0:00:51,0:00:17,0:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,0:00:51,1,0,3,0,1
20200619,10,0:00:48,0:00:19,0:00:00,0.00%,0,2,8,1,1,3.5,7,0,0,0,0:01:35,2,0,6,0,2
20200619,6,0:00:38,0:00:38,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:38,1,0,2,0,1
20200619,15,0:00:36,0:00:14,0:00:00,0.00%,0,4,14,4,1,3.5,14,0,0,0,0:02:23,4,0,13,0,4
20200619,17,0:00:28,0:00:14,0:00:00,0.00%,0,3,9,2,1,3,9,0,0,0,0:01:23,3,0,8,0,3
20200619,11,0:00:23,0:00:23,0:00:00,20.00%,1,5,10,4,1,2,10,0,0,0,0:01:56,5,0,9,0,5
20200619,5,0:00:12,0:00:06,0:00:00,0.00%,0,1,4,1,1,3,3,0,0,0,0:00:12,1,0,3,0,1
20200619,9,0:00:11,0:02:35,0:00:00,33.33%,1,4,13,3,0.75,3.67,11,0,0,0,0:00:34,3,0,10,0,4
20200619,3,0:00:00,0:00:11,0:00:00,0.00%,0,1,6,0,0,0,6,0,0,0,0:00:00,0,0,3,0,1
20200619,7,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200619,19,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200619,21,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200619,22,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200620,16,0:09:51,0:04:13,0:00:00,0.00%,0,3,12,3,1,3.33,10,0,0,0,0:29:32,3,0,7,0,3
20200620,10,0:04:43,0:00:48,0:00:00,20.00%,1,4,20,3,1,3.6,18,0,0,0,0:23:33,5,0,12,0,5
20200620,11,0:04:07,0:01:09,0:00:00,50.00%,1,3,21,2,0.67,10.5,21,0,0,0,0:08:13,2,0,16,0,3
20200620,21,0:04:05,0:03:05,0:00:00,0.00%,0,1,3,1,1,1.5,3,0,0,0,0:08:09,2,0,3,0,2
20200620,12,0:02:53,0:00:37,0:00:00,0.00%,0,3,19,3,1,5.67,17,0,0,0,0:08:38,3,0,13,0,3
20200620,7,0:01:15,0:00:47,0:00:00,20.00%,1,5,13,5,1,2.6,13,0,0,0,0:06:13,5,0,12,0,5
20200620,14,0:01:06,0:00:33,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:01:06,1,0,2,0,1
20200620,9,0:01:05,0:00:32,0:00:00,66.67%,4,6,19,4,1.2,3,18,0,0,0,0:06:27,6,0,15,0,5
20200620,18,0:00:57,0:00:43,0:00:00,33.33%,1,3,7,2,1,2.33,7,0,0,0,0:02:50,3,0,6,0,3
20200620,23,0:00:50,0:00:13,0:00:00,0.00%,0,1,6,1,1,5,5,0,0,0,0:00:50,1,0,3,0,1
20200620,20,0:00:24,0:00:12,0:00:00,33.33%,1,3,10,3,1,3,9,0,0,0,0:01:12,3,0,8,0,3
20200620,5,0:00:23,0:00:12,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:00:23,1,0,3,0,1
20200620,19,0:00:15,0:00:08,0:00:00,0.00%,0,1,4,1,1,3,3,0,0,0,0:00:15,1,0,3,0,1
20200620,8,0:00:09,0:00:18,0:00:00,83.33%,5,6,9,3,1,1.5,9,0,0,0,0:00:54,6,0,9,0,6
20200620,22,0:00:08,0:00:15,0:00:00,50.00%,1,3,13,1,0.67,6,12,0,0,0,0:00:15,2,0,6,0,3
20200620,6,0:00:06,0:00:06,0:00:00,0.00%,0,2,5,1,1,2,4,0,0,0,0:00:11,2,0,3,0,2
20200620,17,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200621,0,0:13:58,0:06:59,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:13:58,1,0,2,0,1
20200621,10,0:13:57,0:04:39,0:00:00,0.00%,0,2,9,2,1,4,8,0,0,0,0:27:54,2,0,5,0,2
20200621,5,0:11:01,0:11:01,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:11:01,1,0,1,0,1
20200621,7,0:04:45,0:02:22,0:00:00,40.00%,2,5,17,2,1.25,3,15,0,0,0,0:23:45,5,0,12,0,4
20200621,18,0:03:14,0:00:28,0:00:00,0.00%,0,1,10,1,1,8,8,0,0,0,0:03:14,1,0,3,0,1
20200621,16,0:02:16,0:00:42,0:00:00,25.00%,1,4,19,2,1,4.25,17,0,0,0,0:09:05,4,0,11,0,4
20200621,19,0:01:11,0:00:36,0:00:00,50.00%,1,2,7,2,1,3,6,0,0,0,0:02:22,2,0,5,0,2
20200621,20,0:01:08,0:00:34,0:00:00,0.00%,0,2,6,2,1,3,6,0,0,0,0:02:16,2,0,5,0,2
20200621,17,0:00:57,0:00:57,0:00:00,25.00%,1,4,9,3,1.33,2,8,0,0,0,0:03:49,4,0,6,0,3
20200621,14,0:00:23,0:00:12,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:00:23,1,0,2,0,1
20200621,12,0:00:22,0:00:17,0:00:00,50.00%,2,4,9,4,1,2.25,9,0,0,0,0:01:27,4,0,9,0,4
20200621,13,0:00:12,0:00:12,0:00:00,33.33%,1,3,6,2,1,2,6,0,0,0,0:00:37,3,0,6,0,3
20200621,1,0:00:09,0:00:11,0:00:00,75.00%,3,4,9,3,1,1.75,7,0,0,0,0:00:34,4,0,7,0,4
20200621,21,0:00:04,0:00:08,0:00:00,75.00%,3,4,6,2,1,1.5,6,0,0,0,0:00:16,4,0,6,0,4
20200621,11,0:00:04,0:00:06,0:00:00,33.33%,1,3,5,2,1,1.67,5,0,0,0,0:00:11,3,0,5,0,3
20200621,9,0:00:02,0:00:07,0:00:00,75.00%,3,4,5,4,1,1.25,5,0,0,0,0:00:07,4,0,4,0,4
20200621,6,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200621,8,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200621,15,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200622,9,0:09:04,0:01:39,0:00:00,25.00%,1,4,28,2,1,6.5,26,0,0,0,0:36:16,4,0,20,0,4
20200622,7,0:07:58,0:03:03,0:00:00,0.00%,0,1,7,2,1,3,6,0,0,0,0:15:55,2,0,5,0,2
20200622,13,0:06:31,0:04:09,0:00:00,28.57%,2,7,20,6,1,2.57,18,0,0,0,0:45:39,7,0,13,0,7
20200622,11,0:02:13,0:00:38,0:00:00,25.00%,1,5,21,3,0.8,4.75,19,0,0,0,0:08:50,4,0,16,0,5
20200622,21,0:02:10,0:00:23,0:00:00,0.00%,0,2,14,2,1,6.5,13,0,0,0,0:04:19,2,0,9,0,2
20200622,19,0:01:15,0:00:14,0:00:00,0.00%,0,2,14,2,1,6.5,13,0,0,0,0:02:30,2,0,9,0,2
20200622,16,0:01:00,0:00:59,0:00:00,33.33%,1,2,5,3,1,1.67,5,0,0,0,0:02:59,3,0,5,0,3
20200622,10,0:00:58,0:00:22,0:00:00,0.00%,0,4,20,4,1,3.4,17,0,0,0,0:04:51,5,0,12,0,5
20200622,8,0:00:55,0:00:26,0:00:00,16.67%,1,7,24,4,1,3.5,21,0,0,0,0:05:28,6,0,17,0,6
20200622,6,0:00:38,0:00:19,0:00:00,50.00%,1,2,6,2,1,3,6,0,0,0,0:01:16,2,0,4,0,2
20200622,14,0:00:18,0:00:13,0:00:00,0.00%,0,3,7,2,1,2.33,7,0,0,0,0:00:54,3,0,6,0,3
20200622,15,0:00:06,0:00:17,0:00:00,66.67%,2,3,4,2,1.5,1.33,4,0,0,0,0:00:17,3,0,4,0,2
20200622,12,0:00:05,0:00:05,0:00:00,0.00%,0,1,3,1,1,2,2,0,0,0,0:00:05,1,0,2,0,1
20200622,18,0:00:03,0:00:06,0:00:00,50.00%,1,2,3,2,1,1.5,3,0,0,0,0:00:06,2,0,3,0,2
20200622,0,0:00:00,0:00:00,0:00:00,100.00%,2,2,2,2,1,1,2,0,0,0,0:00:00,2,0,2,0,2
20200622,2,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200622,17,0:00:00,0:00:00,0:00:00,100.00%,1,2,2,0,0.5,2,2,0,0,0,0:00:00,1,0,1,0,2
20200623,20,0:23:17,0:07:46,0:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,0:23:17,1,0,2,0,1
20200623,9,0:08:55,0:02:05,0:00:00,0.00%,0,5,33,4,1.2,4.83,29,0,0,0,0:53:31,6,0,23,0,5
20200623,13,0:03:21,0:00:14,0:00:00,25.00%,1,3,32,4,1,7.25,29,0,0,0,0:13:22,4,0,16,0,4
20200623,15,0:01:58,0:00:39,0:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,0:01:58,1,0,3,0,1
20200623,12,0:01:18,0:00:39,0:00:00,33.33%,1,3,10,2,1,3,9,0,0,0,0:03:55,3,0,8,0,3
20200623,10,0:00:38,0:00:23,0:00:00,14.29%,2,15,54,11,1.08,3.36,47,0,0,0,0:08:50,14,0,39,0,13
20200623,19,0:00:36,0:00:09,0:00:00,0.00%,0,2,11,2,1,5,10,0,0,0,0:01:12,2,0,7,0,2
20200623,18,0:00:29,0:00:10,0:00:00,33.33%,1,3,14,3,1,4,12,0,0,0,0:01:27,3,0,10,0,3
20200623,17,0:00:23,0:00:14,0:00:00,33.33%,2,6,17,5,1,2.67,16,0,0,0,0:02:17,6,0,12,0,6
20200623,8,0:00:14,0:00:27,0:00:00,50.00%,1,2,4,1,2,1.5,3,0,0,0,0:00:27,2,0,3,0,1
20200623,21,0:00:04,0:00:04,0:00:00,0.00%,0,2,4,2,1,2,4,0,0,0,0:00:07,2,0,4,0,2
20200623,16,0:00:02,0:00:06,0:00:00,66.67%,2,3,4,3,1,1.33,4,0,0,0,0:00:06,3,0,4,0,3
20200623,5,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200623,11,0:00:00,0:00:00,0:00:00,100.00%,2,2,2,2,1,1,2,0,0,0,0:00:00,2,0,2,0,2
20200623,14,0:00:00,0:02:27,0:00:00,0.00%,0,1,5,0,0,0,4,0,0,0,0:00:00,0,0,4,0,1
20200624,11,0:10:57,0:05:28,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:10:57,1,0,2,0,1
20200624,15,0:10:18,0:01:24,0:00:00,33.33%,2,6,61,4,1,8.33,50,0,0,0,1:01:49,6,0,37,0,6
20200624,8,0:07:37,0:01:31,0:00:00,0.00%,0,1,9,1,1,6,6,0,0,0,0:07:37,1,0,6,0,1
20200624,10,0:04:51,0:01:20,0:00:00,33.33%,2,7,34,3,0.86,4.83,29,0,0,0,0:29:07,6,0,21,0,7
20200624,9,0:02:44,0:00:31,0:00:00,16.67%,1,5,42,4,1.2,6.17,37,0,0,0,0:16:26,6,0,24,0,5
20200624,17,0:01:53,0:00:22,0:00:00,0.00%,0,2,14,2,1,6,12,0,0,0,0:03:45,2,0,7,0,2
20200624,14,0:01:24,0:00:50,0:00:00,66.67%,2,3,8,3,1,2.67,8,0,0,0,0:04:11,3,0,6,0,3
20200624,20,0:01:22,0:00:42,0:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,0:01:22,1,0,2,0,1
20200624,19,0:00:58,0:00:19,0:00:00,0.00%,0,2,9,2,1,4,8,0,0,0,0:01:56,2,0,6,0,2
20200624,0,0:00:07,0:00:07,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:07,1,0,1,0,1
20200624,6,0:00:07,0:00:07,0:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,0:00:07,1,0,2,0,1
20200624,13,0:00:05,0:00:06,0:00:00,50.00%,1,2,5,2,1,2,4,0,0,0,0:00:10,2,0,4,0,2
20200624,5,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200624,7,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200624,12,0:00:00,0:00:00,0:00:00,100.00%,3,3,4,3,1,1,3,0,0,0,0:00:00,3,0,3,0,3
20200624,18,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,0,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200624,21,0:00:00,0:00:00,0:00:00,100.00%,1,1,1,1,1,1,1,0,0,0,0:00:00,1,0,1,0,1
20200625,23,0:11:29,0:03:17,0:00:00,50.00%,1,2,10,2,1,4.5,9,0,0,0,0:22:58,2,0,4,0,2
20200625,10,0:06:44,0:04:02,0:00:00,0.00%,0,2,7,3,1,2.33,7,0,0,0,0:20:11,3,0,6,0,3
